"Unitid","PeerUnitid"
130253,215770
130253,215929
130253,216597
130253,130226
130253,166124
130253,167996
130253,164924
130253,186584
130253,191931
130253,192703
130253,195809
130253,217402
130253,129242
130253,192819
130253,129525
130253,129941
130253,217165
130253,163046
131159,131283
131159,163046
131159,164924
131159,179867
131159,196413
131159,131469
131159,131496
131159,164988
131159,193900
131159,139658
131159,191241
131159,167358
131159,168148
136172,204024
136172,209807
136172,164076
136172,232423
136172,187134
136172,163268
136172,197869
136172,199139
136172,185590
136172,199218
136206,136330
136206,138293
136206,132471
136206,137847
136206,136215
136206,135726
136206,137476
136206,132657
136473,133386
136473,133702
136473,135717
136473,136358
136473,137209
136473,135391
136473,136516
136473,137078
136473,137096
136473,132851
136473,132709
136473,135188
136473,136233
136473,133508
136473,133021
136473,134608
136473,135160
136473,137281
136473,137315
136473,138187
136473,132693
136473,134343
137209,134608
137209,133386
137476,132657
137476,134945
137476,137546
137476,221953
137476,225627
137476,125763
137476,125897
137476,193399
137476,217776
137476,132471
137476,186432
137476,199306
137476,232557
137476,136330
137476,136950
137476,227331
137476,140818
137476,231420
137476,137032
137476,193016
138275,101189
138275,137564
138275,149505
138275,201654
138275,155520
138275,210304
138275,213996
138275,137032
138275,204468
138275,234164
138275,133711
138275,134079
138275,160065
138275,224527
138275,138293
138275,132602
138275,136330
138275,136950
102049,152080
102049,160755
102049,221740
102049,228875
102049,236230
102049,131283
102049,147660
102049,173665
102049,198385
102049,198516
102049,200004
102049,230038
102049,150534
102049,192703
102049,197197
102049,216852
102049,218973
102049,219709
102049,199148
102049,217864
102049,139658
102049,177214
102049,203368
102049,211088
102049,121691
102049,217819
102049,218070
102049,230807
102049,197869
102049,223232
102049,150163
102049,191968
102049,195128
102049,215929
102049,121150
102049,122436
102049,137546
102049,193584
102049,232265
102049,139931
102049,152600
102049,199847
102049,227757
110398,110653
110398,189501
110398,432348
110398,156408
110398,173258
110398,231147
110398,228194
110398,110662
110398,110671
110398,110680
110398,111391
110398,126049
110398,110699
110398,168546
110398,203535
110398,110705
110398,193821
110398,175281
110398,110644
110398,167215
110398,110635
110398,123970
110398,146241
110398,172477
110398,369002
110398,188535
110398,110714
112075,169080
112075,169363
112075,123457
112075,190248
112075,238616
112075,144351
112075,180984
112075,224004
112075,113698
112075,173328
112075,149781
112075,110097
112075,121309
112075,123651
112075,109785
112075,125727
112075,208488
112075,101073
112075,114813
112084,105899
112084,117751
112084,123651
112084,210304
112084,120537
112084,122728
112084,112075
112084,120865
112084,123457
114840,117946
114840,120537
114840,111948
114840,120254
114840,121150
114840,124283
114840,125727
114840,109785
114840,110097
114840,112251
114840,121309
116712,182980
116712,110316
116712,119058
116712,217961
116712,120698
116712,120768
116712,455664
116712,132842
116712,110778
116712,123095
116712,113698
116712,245883
116712,245892
116712,230889
116712,110468
116712,126012
116712,245838
116712,112075
118693,118888
118693,113698
118693,111948
118693,120184
118693,210401
118693,123554
118693,115728
118693,120883
118693,125763
118693,110413
118693,209065
118888,110413
118888,122931
118888,120883
118888,125763
118888,121150
118888,123165
118888,138600
118888,167835
118888,195304
118888,211273
118888,166939
118888,119173
118888,123554
118888,111948
118888,120254
118888,121691
118888,210401
118888,237057
118888,113698
118888,209056
118888,121257
120740,213640
120740,123916
120740,114734
120740,213631
120740,113704
120740,146728
120740,218265
120740,120795
120740,206215
120740,108861
120740,173896
120740,112127
120740,122603
120740,154536
120865,109785
120865,115728
120865,120883
120865,125763
120865,125897
120865,235422
120865,110097
120865,110413
120865,119605
120865,121309
120865,209065
120865,209108
120865,110361
120865,120768
120865,123165
120865,125727
120865,208822
120865,114813
120865,118541
120865,119173
120865,123554
120865,236328
120865,115083
120865,210304
120865,102669
120865,111948
120865,120184
120865,121691
120865,209612
120865,210401
120865,237057
120865,113698
120865,117140
120865,124292
120865,236452
120865,236577
120865,122728
120865,182458
120865,210331
120865,234915
120865,112075
120865,118888
120865,123457
120865,209409
120865,117627
120865,235316
120865,117104
120865,141486
120865,209056
120865,236230
120865,237066
123457,142461
123457,209409
123457,120537
123457,122728
123457,210331
123457,210304
123457,209287
123457,117751
123457,123651
123457,236133
127185,126182
127185,207847
127185,207865
127185,226833
127185,102614
127185,128106
127185,127556
127185,224554
127185,206914
127185,207041
127653,218238
127653,226383
127653,123457
127653,150145
127653,176628
127653,218919
127653,153375
127653,203580
127653,224004
127653,129774
127653,148131
127653,149505
127653,217925
127653,239390
127653,120184
127653,204468
127653,213358
127653,155520
127653,172264
127653,150677
127653,154590
127653,206330
127653,167394
127653,162210
127653,199209
127653,203757
127653,208488
127653,217776
127653,179964
127653,177339
127653,182980
127653,213303
128328,196200
128328,448840
128328,148654
128328,110529
128328,167987
128328,186371
128328,126580
128328,140164
128328,186876
128328,196219
128328,197036
128328,171146
128328,217864
128328,164155
128328,101709
128328,130624
128328,170082
128328,179557
128328,186201
128328,196112
130493,127741
130493,217420
130493,179557
130493,185590
130493,151324
130493,174783
130493,196130
130493,165024
130493,171137
130493,185262
130493,181394
130493,187444
130493,110538
130943,110653
130943,236948
130943,126614
130943,209551
130943,234076
130943,240444
130943,110662
130943,110680
130943,243780
130943,171100
130943,104179
130943,153658
130943,196088
130943,196097
130943,145637
130943,170976
130943,178396
130943,186380
130943,204796
130943,228778
130943,110705
130943,134130
130943,151351
130943,110635
130943,153603
130943,228723
130943,215293
130943,139755
130943,174066
130943,199120
130943,110644
130943,155317
130943,163286
130943,214777
133508,134608
133508,134343
133508,132693
133508,132851
133508,137096
133508,136233
133508,136473
133508,137209
133508,135391
133508,133386
133669,206084
133669,228769
133669,151111
133669,209807
133669,200800
133669,240453
133669,232982
133669,182281
133669,232186
133669,139940
133669,157289
133669,220862
133669,234030
135364,221856
135364,157748
135364,178208
135364,217925
135364,199315
135364,159948
135364,211024
135364,443049
135364,139153
137847,102234
137847,137546
137847,159656
137847,173160
137847,175005
137847,178615
137847,186371
137847,133553
137847,150163
137847,169983
137847,191968
137847,195003
137847,215770
137847,215929
137847,216597
137847,143358
137847,148654
137847,152600
137847,208822
137847,217961
137847,219833
137847,119173
137847,123554
137847,144962
137847,192323
137847,218964
137847,236595
137847,107044
137847,110413
137847,110422
137847,121309
137847,122931
137847,130226
137847,140447
137847,169716
137847,179894
137847,197869
137847,201195
137847,111948
137847,121691
137847,129242
137847,154095
137847,165662
137847,187134
137847,192819
137847,209612
137847,217819
137847,228149
137847,230807
137847,157401
137847,177214
137847,203368
137847,217165
137847,232423
137847,239318
137847,217864
137847,222178
137847,232681
137847,236577
137847,102049
137847,118888
137847,179043
137847,184782
137847,187967
137847,189705
137847,194578
137847,227845
137847,231712
137847,240329
137847,153269
137847,163046
137847,196167
137847,199412
137847,209825
137847,221971
137847,236230
137847,237066
137847,117946
137847,131450
137847,136950
137847,147660
137847,148496
137847,156286
137847,164739
137847,167783
137847,173665
137847,198516
137847,199218
137847,204936
137847,224323
137847,229267
137847,235316
137847,150534
137847,181002
137847,190512
137847,192703
137847,206622
137847,217402
137847,219709
137847,219976
138558,139968
138558,237701
138558,196033
140553,221351
140553,221519
140553,228343
140553,156408
140553,175980
140553,100937
140553,233374
140553,218070
140553,107080
140553,158477
140553,136950
140553,141060
140553,198385
140553,229267
140553,234207
140696,140818
140696,146481
140696,231581
140696,234173
140696,237181
140696,240338
140696,139199
140696,140553
140696,157535
140696,199272
140696,199865
140696,141060
140696,150400
140696,203128
140696,211468
140696,101435
140696,198066
140696,222983
140696,239512
140696,107080
140696,140988
140696,146427
140696,179946
140696,192864
140696,198598
140696,199607
140696,147341
140696,198756
140696,141325
140696,191533
140696,218539
140696,220710
140696,239628
140696,100937
140696,171599
140696,191676
140696,220181
140696,156408
140696,165936
140696,175980
140696,213251
140696,157076
140696,228343
140696,233718
140696,138600
140696,140872
140696,221351
140696,221519
140696,230816
140696,139144
140696,156745
140696,166018
140696,216357
142461,206862
142461,236230
142461,237066
142461,147828
142461,210331
142461,126669
142461,110097
142461,121309
142461,142294
142461,155520
142461,236577
142461,208822
142461,109785
143118,148584
143118,144962
143118,149505
143118,149781
143118,147679
143118,146339
143118,147660
143118,148496
143118,144351
143118,148405
143118,145619
143118,146612
143118,148627
146612,143118
146612,145619
146612,148627
146612,147828
146612,147660
146612,148496
146612,147679
146612,144962
146612,148584
146719,122612
146719,127060
146719,191241
146719,216597
146719,122436
146719,239105
146719,131159
146719,122931
146719,144740
146719,179159
146719,203368
146719,145725
146719,117946
146719,131283
146719,181002
146719,195809
146719,206622
146719,212106
146719,160755
148593,200244
148593,238458
148593,146755
148593,148575
148593,143297
148593,153977
148593,238324
148593,146533
148593,177719
148593,149028
148627,154235
148627,159656
148627,215770
148627,216597
148627,143358
148627,152600
148627,123554
148627,130253
148627,192819
148627,232706
148627,174899
148627,203368
148627,127918
148627,181002
148627,206622
148627,148496
148627,198516
148627,145619
148627,227845
150145,145372
150145,147828
150145,170037
150145,150941
150145,152530
150145,172334
150145,150066
150145,150668
150145,150677
150145,151801
150756,150163
150756,202514
150756,243780
150756,150455
150756,151777
150756,156408
150756,175980
150756,204024
150756,150066
150756,150668
150756,204200
150756,239628
150756,151351
150756,201371
150756,107080
150756,152318
150756,157818
150756,150534
150756,206622
150756,150136
150756,150400
150756,150604
150756,157085
150756,157289
150756,140696
151324,159939
151324,102094
151324,156125
151324,178402
151324,202134
151324,201441
151324,220075
151324,220978
151324,142276
151324,199148
151324,213020
151324,206604
151324,219356
151324,200800
151324,221838
151324,178420
151324,106245
151324,219471
151324,229179
153162,133492
153162,153834
153162,170532
153162,153144
153162,107080
153162,146427
153162,143084
153162,145646
153162,146481
153162,238333
153621,153269
153621,153162
153621,154350
153621,153375
153621,152992
153621,153126
153621,154013
153621,154101
153621,153108
153621,153144
153621,153278
153621,153250
153621,154004
153621,153366
153621,153825
153621,153834
153621,154527
153621,154235
153621,152798
153621,153001
153621,154590
154350,153834
154350,154527
154350,153108
154350,153144
154350,153375
154350,153162
154493,178721
154493,218238
154493,137032
154493,229780
154493,238980
154493,151801
154493,169479
154493,177065
155070,157748
155070,198677
155070,209287
155070,260947
155070,110060
155070,174206
155070,176910
155070,201964
155070,245953
155070,147369
155070,153302
155070,157030
155070,176664
155070,106713
155070,156222
155070,199315
155070,220473
155070,170000
155070,176336
155070,237136
155070,436614
155070,170091
155070,176789
155070,417752
155070,142090
155070,155496
155070,171881
155070,156417
155070,178679
155070,134510
155070,439613
155070,127714
155070,153320
155070,174525
155070,179256
155070,202903
155070,213400
155070,239071
155070,181376
155070,198747
155070,199458
155070,208725
155070,211024
155070,246345
156356,156745
156356,157076
